transaction_id,serial_number,assessed_value,sales_amount,sales_ratio,address_id,property_type_id,date_recorded_id,property type,address,town_id,longitude,latitude,town,month,day,quarter,year,full_date,rate_x,lower_bound,upper_bound,census_units,total_assisted_units,rate_y
370637,40011,94710.0,164900.0,0.57434809,61796,11,986,,1 CHELTENHAM CT,98,-72.6086515,41.9902469,Suffield,10.0,18.0,4.0,2004,2004-10-18,,,,,,
46201,201100,35600.0,108525.0,0.328,45084,1,105,Single Family,136 HUNTERS RD #103,69,-72.05814,41.56044,Norwich,9.0,27.0,3.0,2021,2021-09-27,,,,,,
535872,79023,186830.0,270000.0,0.691962963,69645,4,1326,Two Family,28 BRIDGE ST,131,-72.439723961,41.388820988,Deep River,2.0,15.0,1.0,2008,2008-02-15,,,,,,
144001,11066,131880.0,250000.0,0.52752,136635,11,751,,72 INDIAN HL RD,60,-73.03994,41.20874,Milford,7.0,12.0,3.0,2002,2002-07-12,,,,,,
995556,190102,158900.0,241500.0,0.658,736474,1,2160,Single Family,163 SUNSET DR,1,-73.0842377,41.358543,Ansonia,2.0,25.0,1.0,2020,2020-02-25,,,,,,
438916,60259,29880.0,400175.0,0.074667333,373941,1,1195,Single Family,40 HIGHLAND AVE,121,-72.4579134,41.8853952,Ellington,9.0,4.0,3.0,2007,2007-09-04,,,,,,
488695,60032,106300.0,143000.0,0.743356643,409032,1,1214,Single Family,61 LANCASTER ST,102,-73.0929812,41.5828489,Watertown,11.0,2.0,4.0,2006,2006-11-02,,,,,,
729063,13132,202230.0,249900.0,0.809243697,155834,1,1692,Single Family,299 GENDRON RD,72,-71.8784328,41.6889209,Plainfield,6.0,26.0,2.0,2014,2014-06-26,,,,,,
413698,50022,255210.0,585000.0,0.43625641,355824,11,1173,,136 HOPE VLY RD,147,,,Hebron,11.0,10.0,4.0,2005,2005-11-10,,,,,,
353317,40295,100300.0,212000.0,0.473113208,310757,11,2901,,129 COOK HL RD,160,,,Wallingford,1.0,12.0,1.0,2005,2005-01-12,,,,,,
44044,20376,426050.0,750000.0,0.568,43012,1,508,Single Family,60 FLORIDA HILL ROAD,76,-73.47425,41.27794,Ridgefield,3.0,8.0,1.0,2021,2021-03-08,,,,,,
188606,20573,41930.0,114000.0,0.367807018,175526,11,817,,4K BIRCH LN,26,,,East Haven,7.0,25.0,3.0,2003,2003-07-25,,,,,,
338764,40153,238890.0,750000.0,0.31852,299752,11,2865,,138 DEEPWOOD DR,40,-72.6821131,41.2626577,Guilford,1.0,27.0,1.0,2005,2005-01-27,,,,,,
679271,120110,284900.0,456208.0,0.624495844,551073,11,4951,,616 & 620 GOLD STAR HWY,43,-72.04804,41.37395,Groton,1.0,4.0,1.0,2013,2013-01-04,,,,,,
167184,10149,364770.0,725000.0,0.503131034,157087,11,625,,118 IRON GATE RD,86,-73.577365,41.1133399,Stamford,10.0,15.0,4.0,2001,2001-10-15,,,,,,
849598,150046,408910.0,500000.0,0.81782,670713,1,1825,Single Family,43 KIRBY RD,105,-73.3160381,41.6238442,Washington,3.0,31.0,1.0,2016,2016-03-31,,,,,,
1138059,230134,137300.0,211000.0,0.6507,849199,1,7077,Single Family,306 EAST QUASSET RD,145,-71.98077,41.91756,Woodstock,8.0,12.0,3.0,2024,2024-08-12,,,,,,
290360,30403,60900.0,103000.0,0.591262136,261378,11,2653,,73 CINNAMON SPGS,82,,,South Windsor,6.0,2.0,2.0,2004,2004-06-02,,,,,,
530463,70131,157660.0,225000.0,0.700711111,440402,1,3667,Single Family,11 CARRIAGE DR,25,,,East Hartford,11.0,28.0,4.0,2007,2007-11-28,,,,,,
975646,180453,75810.0,163800.0,0.4628,616726,1,2078,Single Family,37 TOWER AVE,43,-72.0505073,41.3359976,Groton,7.0,2.0,3.0,2019,2019-07-02,,,,,,
6420,201288,206500.0,445000.0,0.464,6389,1,492,Single Family,121 GRISWOLD DR,42,-71.92789,41.57803,Griswold,7.0,28.0,3.0,2021,2021-07-28,,,,,,
666607,11085,6000.0,305000.0,0.019672131,541706,11,4701,,30 MEG WAY,112,-72.64738,41.94493,Windsor Locks,5.0,21.0,2.0,2012,2012-05-21,,,,,,
1025243,1901290,243870.0,379000.0,0.6435,476097,1,6523,Single Family,1611 WASHINGTON BLVD #32,86,-73.54381,41.06107,Stamford,7.0,21.0,3.0,2020,2020-07-21,,,,,,
512457,70924,112330.0,185000.0,0.607189189,427253,1,1284,Single Family,193 PILGRIM RD,11,-73.1694285,41.2154944,Bridgeport,4.0,1.0,2.0,2008,2008-04-01,93200.0,1.72,1.84,,,
789037,14261,131200.0,199900.0,0.656328164,629991,1,5455,Single Family,57 BIRCH MEADOW DR,102,-73.0973579,41.5750429,Watertown,8.0,17.0,3.0,2015,2015-08-17,,,,,,
957649,18073,143000.0,249500.0,0.5731,739520,1,6335,Single Family,17 PEMBROKE DR,141,-72.1725583,41.8533367,Ashford,7.0,31.0,3.0,2019,2019-07-31,,,,,,
1011584,181484,95580.0,145000.0,0.6591,287810,2,6355,Three Family,1225 BANK ST,97,-73.04664,41.54028,Waterbury,4.0,15.0,2.0,2019,2019-04-15,,,,,,
634683,100097,988000.0,1520000.0,0.65,518042,1,3560,Single Family,8 SANFORDTOWN RD,114,-73.369926,41.2928294,Redding,9.0,29.0,3.0,2011,2011-09-29,,,,,,
259376,30717,385700.0,699900.0,0.551078726,235772,11,957,,34 PAWSON TRL,9,-72.817076,41.2581599,Branford,8.0,3.0,3.0,2004,2004-08-03,,,,,,
127156,10060,216720.0,415000.0,0.522216867,20820,11,630,,39 AVALON LN,46,-73.2812,41.70517,Litchfield,1.0,8.0,1.0,2002,2002-01-08,,,,,,
1033885,190108,186900.0,255000.0,0.7329,785899,1,2180,Single Family,444 FLANDERS RD,43,-72.0047075,41.3625438,Groton,11.0,22.0,4.0,2019,2019-11-22,,,,,,
998007,19024,129290.0,193000.0,0.6699,682888,5,6572,Condo,118 ASHFORD RD #6,135,,,Eastford,6.0,16.0,2.0,2020,2020-06-16,,,,,,
419538,50590,2100.0,15000.0,0.14,360062,11,3184,,4 & 6 ANISE ST,55,,,New Britain,3.0,9.0,1.0,2006,2006-03-09,,,,,,
459132,51078,670670.0,1055000.0,0.635706161,388569,11,1112,,94 COMSTOCK HL AVE,66,,,Norwalk,5.0,2.0,2.0,2006,2006-05-02,,,,,,
1128340,230414,373100.0,835000.0,0.4468,843372,1,7172,Single Family,42 REVERE LN,103,-73.23117,41.24623,Trumbull,9.0,18.0,3.0,2024,2024-09-18,,,,,,
520251,70423,125050.0,239900.0,0.521258858,432908,1,3798,Single Family,39 HEIDI DR,104,-72.4733689,41.8525736,Vernon,9.0,24.0,3.0,2008,2008-09-24,,,,,,
458438,60111,162330.0,295000.0,0.550271186,388075,1,3381,Single Family,48 MAILLET LANE,151,,,New Hartford,6.0,27.0,2.0,2007,2007-06-27,,,,,,
198668,10498,361830.0,385000.0,0.939818182,184380,11,1906,,620 PIGEON HL RD,109,,,Windsor,7.0,17.0,3.0,2002,2002-07-17,,,,,,
432890,50071,216030.0,413000.0,0.523075061,369625,11,3095,,31 PATRICK DR,50,-72.5548594,41.3617241,Killingworth,3.0,15.0,1.0,2006,2006-03-15,,,,,,
464970,50227,16100.0,100000.0,0.161,189943,11,3249,,LAKE RD,74,,,Portland,9.0,26.0,3.0,2006,2006-09-26,,,,,,
628645,100107,293720.0,395000.0,0.743594937,292739,1,3572,Single Family,1R ERIC DR,38,,,Granby,7.0,28.0,3.0,2011,2011-07-28,,,,,,
778496,140094,127120.0,58000.0,2.191724138,318565,4,5514,Two Family,10 PROSPECT AVE,165,-73.0624863,41.3914145,Seymour,2.0,2.0,1.0,2015,2015-02-02,,,,,,
818567,15036,154100.0,214000.0,0.720093458,188267,1,5628,Single Family,396 MIDDLE TPKE,56,-72.2875528,41.8196464,Mansfield,11.0,17.0,4.0,2015,2015-11-17,,,,,,
128741,10341,2486000.0,69000.0,36.02898551,122870,11,529,,WOODRIDGE CT,15,,,Cheshire,5.0,24.0,2.0,2002,2002-05-24,,,,,,
569548,81006,115760.0,779500.0,0.148505452,469435,5,4023,Condo,"77 HAVEMEYER LANE, #203",86,,,Stamford,9.0,10.0,3.0,2009,2009-09-10,,,,,,
404025,50345,126700.0,305000.0,0.415409836,348801,11,3163,,308 WESTFIELD AVE,11,-73.21013,41.203,Bridgeport,11.0,1.0,4.0,2005,2005-11-01,,,,,,
473698,60611,159780.0,315000.0,0.507238095,399106,1,3393,Single Family,11 ACORN DR,49,-72.6774537,41.4956719,Middletown,6.0,15.0,2.0,2007,2007-06-15,,,,,,
1081018,220320,309330.0,280000.0,1.1047,572467,1,6731,Single Family,23 TREELAND RD,90,-73.1531667,41.310646,Shelton,4.0,21.0,2.0,2023,2023-04-21,,,,,,
776368,1400248,160500.0,285000.0,0.563157895,255484,1,5505,Single Family,209 TRIANGLE BLVD,58,-73.1341109,41.4901777,Middlebury,6.0,10.0,2.0,2015,2015-06-10,,,,,,
220877,21906,554960.0,290000.0,1.913655172,176995,11,2367,,19 LINDALE ST,86,-73.5308187,41.0558967,Stamford,7.0,10.0,3.0,2003,2003-07-10,,,,,,
486596,60933,2055480.0,90000.0,22.83866667,408380,11,1209,,92 ROWSLEY ST APT 1,11,,,Bridgeport,1.0,31.0,1.0,2007,2007-01-31,,,,,,
394588,40000,341900.0,1202800.0,0.284253409,341804,11,1059,,115 TECHNOLOGY DR UT A1A,103,,,Trumbull,2.0,14.0,1.0,2005,2005-02-14,,,,,,
275956,30948,74620.0,184000.0,0.405543478,249600,11,2644,,16 ORIENT ST,57,-72.78529,41.53239,Meriden,5.0,21.0,2.0,2004,2004-05-21,,,,,,
897005,170542,121240.0,208000.0,0.5828,701225,1,1994,Single Family,1687 ELLA T GRASSO BLVD,59,-72.94764,41.32505,New Haven,5.0,18.0,2.0,2018,2018-05-18,,,,,,
645352,100055,0.0,248000.0,0.0,525934,5,4504,Condo,19 STREAMSIDE LN,5,-72.7680055,41.6207629,Berlin,11.0,23.0,4.0,2010,2010-11-23,,,,,,
497606,60132,70610.0,66500.0,1.061804511,416406,1,1197,Single Family,SCHOOL ST,72,,,Plainfield,2.0,16.0,1.0,2007,2007-02-16,,,,,,
986633,1800745,235250.0,410000.0,0.5737,757388,5,6382,Condo,94 SOUTHFIELD AVENUE UNIT G2,86,,,Stamford,3.0,19.0,1.0,2019,2019-03-19,,,,,,
21553,2000512,55930.0,120000.0,0.466083333,21155,5,458,Condo,506 OAK AVE U10,15,,,Cheshire,9.0,10.0,3.0,2021,2021-09-10,,,,,,
730349,130086,190890.0,274000.0,0.696678832,51371,1,5169,Single Family,4 WOODHAVEN DR,74,-72.57838,41.58473,Portland,6.0,2.0,2.0,2014,2014-06-02,,,,,,
429534,51428,93240.0,289000.0,0.322629758,367228,11,3192,,500 PROSPECT ST UT 3C,59,,,New Haven,6.0,20.0,2.0,2006,2006-06-20,,,,,,
895350,161211,38990.0,19225.0,2.028088427,700165,4,1948,Two Family,32 RIDGE ST,97,-73.0327474,41.5483559,Waterbury,8.0,10.0,3.0,2017,2017-08-10,,,,,,
458068,50828,94610.0,204000.0,0.46377451,387809,11,3130,,120 RYAN AVE,92,-73.134147,41.1712895,Stratford,6.0,8.0,2.0,2006,2006-06-08,,,,,,
272795,30148,97300.0,200000.0,0.4865,246900,11,2692,,22 DOROTHY LN,83,-72.98765,41.65491,Plymouth,3.0,31.0,1.0,2004,2004-03-31,,,,,,
916639,170645,1133860.0,1500000.0,0.7559,713606,1,2037,Single Family,3 ARROWHEAD LANE,39,-73.5944,41.05013,Greenwich,6.0,11.0,2.0,2018,2018-06-11,,,,,,
400324,50770,42580.0,254900.0,0.1670459,346066,11,1118,,1325 FARMINGTON AVE 22,10,,,Bristol,4.0,25.0,2.0,2006,2006-04-25,,,,,,
508678,60573,98980.0,157000.0,0.63044586,424539,1,3406,Single Family,128 CAPEN ST,109,-72.65451,41.84516,Windsor,5.0,25.0,2.0,2007,2007-05-25,,,,,,
903674,161282,239330.0,450000.0,0.531844444,694469,1,5846,Single Family,3 COUNTRY CLUB RD,66,-73.3832205,41.1240213,Norwalk,8.0,2.0,3.0,2017,2017-08-02,,,,,,
96284,2100148,110880.0,225000.0,0.4928,92696,5,136,Condo,1 DAISY DR UNIT 1D,165,-73.050381985,41.413259013,Seymour,3.0,1.0,1.0,2022,2022-03-01,,,,,,
631229,10097,210.0,72000.0,0.002916667,239142,11,4499,,CREEK ROW,24,,,East Haddam,7.0,14.0,3.0,2011,2011-07-14,,,,,,
920081,1700027,168910.0,280000.0,0.60325,715814,1,6125,Single Family,19 RED CEDAR DR,163,-73.4348114,41.514558,New Milford,10.0,19.0,4.0,2017,2017-10-19,,,,,,
67651,201197,455280.0,685000.0,0.6646,65805,1,66,Single Family,187 STONER DRIVE,111,,,West Hartford,8.0,4.0,3.0,2021,2021-08-04,,,,,,
824249,150710,91400.0,129500.0,0.705791506,653852,5,5707,Condo,106 HOLLISTER WAY S,36,,,Glastonbury,9.0,26.0,3.0,2016,2016-09-26,,,,,,
405930,40191,88900.0,290000.0,0.306551724,265020,11,1056,,165 KELSEY AVE,169,-72.95596,41.26158,West Haven,11.0,29.0,4.0,2004,2004-11-29,,,,,,
98150,2100668,205100.0,441000.0,0.465,94456,1,25,Single Family,120 DOUGLAS STREET,92,-73.137727032,41.221429981,Stratford,4.0,18.0,2.0,2022,2022-04-18,,,,,,
365023,40566,100030.0,250000.0,0.40012,319686,11,1072,,44 GARFIELD AVE,71,-72.106839,41.3543628,New London,8.0,29.0,3.0,2005,2005-08-29,,,,,,
753986,140904,2182650.0,92000.0,23.72445652,605405,11,1756,,2759 FAIRFIELD AVENUE,11,,,Bridgeport,4.0,29.0,2.0,2015,2015-04-29,,,,,,
354724,41648,80080.0,212500.0,0.376847059,311842,11,1045,,381 GRAND AVE,59,-72.9023852,41.3086287,New Haven,6.0,22.0,2.0,2005,2005-06-22,,,,,,
794510,14074,156700.0,237000.0,0.661181435,633756,1,1719,Single Family,155 FARMDALE RD,102,-73.14356,41.580959,Watertown,1.0,20.0,1.0,2015,2015-01-20,,,,,,
847740,150649,105500.0,155000.0,0.680645161,213568,1,1795,Single Family,93 CANTERBURY TPKE,69,-72.0805804,41.5577808,Norwich,7.0,29.0,3.0,2016,2016-07-29,,,,,,
940407,180069,111160.0,182500.0,0.609,279403,5,2080,Condo,9 IDLEWOOD,6,-73.4079711,41.380713,Bethel,12.0,3.0,4.0,2018,2018-12-03,,,,,,
100820,21008,415700.0,850000.0,0.489,96945,1,359,Single Family,17 BROOKSIDE LANE,152,-73.487066987,41.576070986,Sherman,11.0,10.0,4.0,2021,2021-11-10,,,,,,
573957,90050,200600.0,300000.0,0.668666667,16196,5,4240,Condo,16 SUFFOLK RD,36,-72.54999,41.67731,Glastonbury,11.0,2.0,4.0,2009,2009-11-02,,,,,,
